"Vladimir Georgiyevich Andreyev","URS","M"
"Vladimir Vasilyevich Andreyev","RUS","M"
"Yelena Valentinovna Andreyuk ","URS","F"
"Nikolaos Andriakopoulos","GRE","M"
"Nikolay Yefimovich Andrianov","URS","M"
"Arkadi Andriasyan","URS","M"
"Dragan Andri","YUG","M"
"Michel Andrieux","FRA","M"
"Gheorghe Andriev","ROU","M"
"Valeriy Oleksandrovych Andriitsev","UKR","M"
"Vladimr Andrs","TCH","M"
"Franz Josef Andrysek","AUT","M"
"Yekaterina Sergeyevna Andryushina","RUS","F"
"Bohdan Andrzejewski","POL","M"
"Robert Sebastian Andrzejuk","POL","M"
"Matteo Anesi","ITA","M"
"Ral Anganuzzi","ARG","M"
"Alberto Angelini","ITA","M"
"Angel Angelov","BUL","M"
"Stefan Georgiev Angelov","BUL","M"
"Yordan Angelov","BUL","M"
"Nadine Marejke Angerer","GER","F"
"Peter Angerer","FRG","M"
"Tobias Angerer","GER","M"
"Paolo Angioni","ITA","M"
"Kurt Steven Angle","USA","M"
"Giorgio Anglesio","ITA","M"
"Heinrich 'Heiri' Angst","SUI","M"
"Max Angst","SUI","M"
"Miguel ngel Angulo Valderrey","ESP","M"
"va Angyal","HUN","F"
"Victor Chinedu Anichebe","NGR","M"
"Yekaterina Yevgenyevna Anikeyeva","RUS","F"
"Nikolay Petrovich Anikin","URS","M"
"Nataliya Yuryevna Anisimova ","URS","F"
"Nataliya Yuryevna Anisimova ","EUN","F"
"Tatyana Mikhaylovna Anisimova ","URS","F"
"Vera Vasilyevna Anisimova ","URS","F"
"Marina Vyacheslavovna Anissina ","FRA","F"
"Herta Anita","ROU","F"
"Hannelore Anke ","GDR","F"
"Erik Anker","NOR","M"
"Johan August Anker","NOR","M"
"Jan Geert Ankerman","NED","M"
"Andrija Ankovi","YUG","M"
"Alyson Regina Annan","AUS","F"
"Martin Annen","SUI","M"
"Harold Edward Annison","GBR","M"
"Noriko Anno","JPN","F"
"Pietro Annoni","ITA","M"
"Roman Sergeyevich Anoshkin","RUS","M"
"Sajjad Anoushiravani Hamlabad","IRI","M"
"Aleksandre Anp'ilogovi","URS","M"
"Jacques Anquetil","FRA","M"
"Daniela Anschtz-Thoms","GER","F"
"Renato Anselmi","ITA","M"
"Michel Ansermet","SUI","M"
"Giselle Anne Ansley","GBR","F"
"Henri Lucien Ernest Eugne Anspach","BEL","M"
"Paul Eugne Albert Anspach","BEL","M"
"Dana Antal","CAN","F"
"Rbert Antal ","HUN","M"
"Mrta Antal-Rudas","HUN","F"
"Zdzisaw Antczak","POL","M"
"Dborah Jessica Anthonioz","FRA","F"
"Carmelo Kyan Anthony","USA","M"
"Georges Anthony","BEL","M"
"Michael Anthony Parris","GUY","M"
"Michael E. 'Mike' Anti","USA","M"
"Salvatore Antibo","ITA","M"
"Joseph Anthony 'Joe' Antic","IND","M"
"Sava Anti","YUG","M"
"Aleksy Antkiewicz","POL","M"
"Matthew 'Matt' Antoine","USA","M"
"Peter Thomas Antonie","AUS","M"
"Micha Antoniewicz ","POL","M"
"Edvard Antonijevi","YUG","M"
"Michele Antonioli","ITA","M"
"Mariela Andrea Antoniska Arrondo","ARG","F"
"Oleg Antonov","ITA","M"
"Semyon Sergeyevich Antonov","RUS","M"
"Vladislav Nikolayevich Antonov","RUS","M"
"Yaroslav Viktorovich Antonov","URS","M"
"Olena Anatolivna Antonova","UKR","F"
"Yelena Petrovna Antonova","URS","F"
"Hans Bertil Augustin Antonsson","SWE","M"
"Hans Yngve Antonsson","SWE","M"
"Oegs Antropovs","URS","M"
"Ants Antson","URS","M"
"Kaarlo Johan Jalmari 'Kalle' Anttila","FIN","M"
"Nataliya Nikolayevna Antyukh","RUS","F"
"Aleksandr Aleksandrovich Anufriyev","URS","M"
"Saeed Anwar","PAK","M"
"Seiji Aochi","JPN","M"
"Mayumi Aoki ","JPN","F"
"Sad Aouita","MAR","M"
"Eref Apak","TUR","M"
"Nikolay Sergeyevich Apalikov","RUS","M"
"Onyekachi Apam","NGR","M"
"Dmitry Borisovich Apanasenko","URS","M"
"Dmitry Borisovich Apanasenko","EUN","M"
"Katrin Apel","GER","F"
"Knut Tore Apeland","NOR","M"
"Hermann 'Armand' Apell","FRA","M"
"Angelica Aposteanu ","ROU","F"
"Chira Irina Apostol ","ROU","F"
"Stoyan Ivanov Apostolov","BUL","M"
"Gabriele Marion 'Gaby' Appel ","FRG","F"
"Tessa Appeldoorn","NED","F"
"Emilia Elisabeth Appelqvist","SWE","F"
"Ingo Appelt","AUT","M"
"William Reuben 'Willie' Applegarth","GBR","M"
"Lloyd Otto Appleton","USA","M"
"Gillian Mary Apps","CAN","F"
"Vladimer Aptsiauri","URS","M"
"Javier Ignacio Aquino Carmona","MEX","M"
"Reyhan Arabacolu","TUR","M"
"Claude Henri Ferdinand Dalmas Arabo","FRA","M"
"Patricio Arabolaza Aramburu","ESP","M"
"Yael Arad","ISR","F"
"Lajos Aradi ","HUN","M"
"Lorenzo Aragon Armenteros","CUB","M"
"Yosvany Aragn Rodrguez","CUB","M"
"Hirooki Arai","JPN","M"
"Masao Arai","JPN","M"
"Nobuo Arai","JPN","M"
"Shigeo Arai","JPN","M"
"Shizuka Arakawa","JPN","F"
"Erika Araki","JPN","F"
"Yuko Arakida","JPN","F"
"Daniel Aranzubia Aguado","ESP","M"
"Ren Araou","FRA","M"
"Franjo Arapovi","YUG","M"
"Franjo Arapovi","CRO","M"
"Magomedkhan Suleymanovich Aratsilov","URS","M"
"Adriana dos Santos Arajo","BRA","F"
"Alexandra Araujo","ITA","F"
"Rodica Arba-Pucatu","ROU","F"
"Eduard Arbs Borras","ESP","M"
"Jaime Arbs Serra","ESP","M"
"Juan Arbs Perarnau","ESP","M"
"Anelija Arbutina ","YUG","F"
"Fernando Arcega Aperte","ESP","M"
"Archenoul","FRA","M"
"John 'Jack' Archer","GBR","M"
"Alexander 'Sandy' Archer","GBR","M"
"Simon David Archer","GBR","M"
"David John 'Dave' Archibald","CAN","M"
"Edward Blake 'Ed' Archibald","CAN","M"
"Jeffrey Victor 'Jeff' Archibald","NZL","M"
"Katie Louise Archibald","GBR","F"
"Angelo Arcidiacono","ITA","M"
"Daphne Arden ","GBR","F"
"Ermenegildo 'Gildo' Arena","ITA","M"
"Yordanis Arencibia Verdecia","CUB","M"
"Dieter Arend","GER","M"
"Charles Archer Arentz","NOR","M"
"Paul Arets","BEL","M"
"Alessandro Argenton","ITA","M"
"Joahnys Oscar Argilagos Prez","CUB","M"
"Edwin Yancey 'Eddie' Argo","USA","M"
"Antonius Budi Ariantho","INA","M"
"Marcus Mills Pomeroy 'Mark' Arie","USA","M"
"Luigi Arienti","ITA","M"
"Yuko Arimori ","JPN","F"
"Magomed Davudovich Aripgadzhiyev","BLR","M"
"Pedro Arispe","URU","M"
"William Peixoto Arjona","BRA","M"
"Anna Valeryevna Arkhipova","RUS","F"
"Vasyl Albertovych Arkhypenko","URS","M"
"Tobias Arlt","GER","M"
"Mario Armano","ITA","M"
"Dumitru Armel","ROU","M"
"Mihaela Armescu","ROU","F"
"Barbara Armbrust","CAN","F"
"Heather Joy Armitage ","GBR","F"
"Elizabeth Mary 'Lizzie' Armitstead ","GBR","F"
"Raymond Richard 'Ray' Armstead","USA","M"
"Aaron Nigel Armstrong","TTO","M"
"Elizabeth 'Betsey' Armstrong","USA","F"
"Charles Ewing Armstrong","USA","M"
"Debra Rae 'Debbie' Armstrong","USA","F"
"Duncan John D'Arcy Armstrong","AUS","M"
"Dylan Armstrong","CAN","M"
"Beatrice Eileen Armstrong ","GBR","F"
"Jennifer Margaret 'Jenny' Armstrong","AUS","F"
"James Michael 'Jim' Armstrong","AUS","M"
"Kristin Ann Armstrong ","USA","F"
"Michel Taylor 'Tate' Armstrong","USA","M"
"Jorge Jordi Arnau Creus","ESP","M"
"Javier 'Xavi' Arnau Creus","ESP","M"
"Zlatan Arnautovi","YUG","M"
"Horst Arndt","GER","M"
"Judith Arndt","GER","F"
"Eva Johanne Arndt-Riise","DEN","F"
"Tor Birger Arneberg","NOR","M"
"Raul Arnemann","URS","M"
"Jay Joseph Hoyland Arnette","USA","M"
"Albert Stephan Arnheiter","GER","M"
"Clemens Arnold","GER","M"
"Donald John 'Don' Arnold","CAN","M"
"Karl Arnold","GER","M"
"Thomas Alfred Arnold","GBR","M"
"Virginie Arnold","FRA","F"
"Fernand Clment Arnout","FRA","M"
"Emilie Hegh Arntzen","NOR","F"
"Ivar Mauritz Aronsson","SWE","M"
"Mariano Arrate Esnaola","ESP","M"
"Juan Pedro Arremn","URU","M"
"Jordi Arrese Casta","ESP","M"
"Valeriano Pompeo Maurizio 'Valerio' Arri","ITA","M"
"Jacob Joseph 'Jake' Arrieta","USA","M"
"Luis Rolando Arrojo vila","CUB","M"
"Christine Arron","FRA","F"
"Ins Arrondo","ARG","F"
"Francisco Esteban Arru Pardo","CHI","M"
"Israil Magomedgireyevich Arsamakov","URS","M"
"Samantha 'Sam' Arsenault ","USA","F"
"Abas Arslanagi","YUG","M"
"Yevgeniya Viktorovna Artamonova-Estes","EUN","F"
"Yevgeniya Viktorovna Artamonova-Estes","RUS","F"
"Bakhtiyar Garifulayevich Artayev","KAZ","M"
"Alexander Vladimirovich 'Sasha' Artemev","USA","M"
"Olga Dmitriyevna Arteshina","RUS","F"
"John Duncan 'Johnny' Arthur","RSA","M"
"Alexandre Charles Georges Henri Arthus","FRA","M"
"douard Jos Artigas","FRA","M"
"Juan Ramn Gregorio Artola Letamenda","ESP","M"
"Sedat Artu","TUR","M"
"Vladimir Nikolayevich Artyomov","URS","M"
"Migran Arutyunyan","ARM","M"
"Pr Johan Arvidsson","SWE","M"
"Per-Olof Arvidsson","SWE","M"
"Skinnar Lars-Gran Arwidson","SWE","M"
"Andrey Nikolayevich Aryamnov","BLR","M"
"Bernard Nii Aryee","GHA","M"
"Vladimir Ivanovich Arzamaskov","URS","M"
"Yevhen Oleksandrovych Arzhanov","URS","M"
"Loedmila Arzjannikova","EUN","F"
"Mao Asada","JPN","F"
"Laura Asadauskait-Zadneprovskien","LTU","F"
"Nobuharu Asahara","JPN","M"
"Giorgi Asanidze","GEO","M"
"Kevin Yoshimi Asano","USA","M"
"Isaac Asare","GHA","M"
"Charles Asati","KEN","M"
"Nugzar Asatiani","URS","M"
"Karl Gsta sbrink","SWE","M"
"Peter Gregory Asch","USA","M"
"Hans-Georg Aschenbach","GDR","M"
"Hansjrg Aschenwald","AUT","M"
"Sergei Aschwanden","SUI","M"
"Marko Tapio Asell","FIN","M"
"Sturla sgeirsson","ISL","M"
"Mudassar Asghar Saeed","PAK","M"
"Temple Withers Ashbrook","USA","M"
"Lesley Ashburner","USA","M"
"Glenn Ashby","AUS","M"
"St George Ashe","GBR","M"
"Horace Ashenfelter III","USA","M"
"Geraldina Rachel 'Dina' Asher-Smith","GBR","F"
"Evelyn Ashford ","USA","F"
"Thomas John Mitchell 'Tom' Ashley","NZL","M"
"Nickel Ashmeade","JAM","M"
"Ruslan Nuraliyevich Ashuraliyev","URS","M"
"Jessica Ashwood","AUS","F"
"Gerald Howard 'Gerry' Ashworth","USA","M"
"Jeanne Chesley Ashworth ","USA","F"
"Alfred Johan 'Alppo' Asikainen","FIN","M"
"Dimitra Asilian","GRE","F"
"Carlo Asinari Di San Marzano","ITA","M"
"Arvo Askola","FIN","M"
"Khurshid Aslam","PAK","M"
"Sardar Mohammad Aslam","IND","M"
"Fuad Aslanov","AZE","M"
"Karl Peter slin","SWE","M"
"Kosovare 'Kosse' Asllani","SWE","F"
"Brahim Asloum","FRA","M"
"Viktor Karpovich Asmayev","URS","M"
"Gunnar Henry Asmussen","DEN","M"
"Simon Olof Karl Aspelin","SWE","M"
"Karl-ke Asph","SWE","M"
"Robert Bain Aspin","GBR","M"
"Carl-Erik Asplund","SWE","M"
"Valerio Aspromonte","ITA","M"
"Anatoly Khamidullayevich Asrabayev","EUN","M"
"Sofia Assefa Abebe","ETH","F"
"Jenni Anna Christina Asserholt","SWE","F"
"Alina  Astafei ","ROU","F"
"Polina Hryhorivna Astakhova","URS","F"
"Igor Vyacheslavovich Astapkovich","EUN","M"
"Igor Vyacheslavovich Astapkovich","BLR","M"
"Vladimir Aleksandrovich Astapovsky","URS","M"
"Andrew 'Andy' Astbury","GBR","M"
"Gunnar Anton Edvard Asther","SWE","M"
"Mark Astley","CAN","M"
"John Jacob Astor","GBR","M"
"Heidi Astrup","DEN","F"
"rad Suleyman Aumova","AZE","F"
"Halina Aszkieowicz ","POL","F"
"Mahmut Atalay","TUR","M"
"Adil Atan","TUR","M"
"Aleksandar Atanackovi","YUG","M"
"Vyacheslav Vladimirovich Atavin","URS","M"
"Abbos Atayev","UZB","M"
"Mikul Athanasov","TCH","M"
"Manzoor Hussain Atif","PAK","M"
"Celal Atik ","TUR","M"
"Joseph Atiyeh","SYR","M"
"Charles Sydney Atkin","GBR","M"
"Gillian 'Jill' Atkins","GBR","F"
"James Neil 'Jim' Atkinson","USA","M"
"Sidney James Montford 'Sid' Atkinson","RSA","M"
"Arnr Atlason","ISL","M"
"smet Atl","TUR","M"
"Robert Allan 'Bob' Attersley","CAN","M"
"Francesco Attolico","ITA","M"
"Louis Mark Attrill","GBR","M"
"William Dunbar 'Willie' Attrill","FRA","M"
"Paul Jason Attwood","GBR","M"
"Susanne Jean 'Susie' Atwood","USA","F"
"Fernando Atzori","ITA","M"
"Susan Margaret Auch","CAN","F"
"Adrian Mark Aucoin","CAN","M"
"Gordon Vernon Audley","CAN","M"
"Musa Audu","NGR","M"
"Gerhard Auer","FRG","M"
"Victor Lee 'Vic' Auer","USA","M"
"Ingrid Auerswald-Lange ","GDR","F"
"Hermann Heinrich Gottfried Johann auf der Heide","GER","M"
"Alfred Aufdenblatten","SUI","M"
"Sandra Auffarth","GER","F"
"Andr Auffray","FRA","M"
"Inger Reidun Aufles ","NOR","F"
"Stacey Orlando Augmon","USA","M"
"Josef Augusta","TCH","M"
"Patrik Augusta","TCH","M"
"Louis Albert Auguste-Dormeuil ","FRA","M"
"Ludovic C. Augustin","HAI","M"
"Seimone Delicia Augustus","USA","F"
"Klaus Auhuber","FRG","M"
"Apti Khamzatovich Aukhadov","RUS","M"
"Anders Aukland","NOR","M"
"Garnet Walter Ault","CAN","M"
"Gaston Achille Louis Aumoitte","FRA","M"
"Rein Aun","URS","M"
"Ove Robert Aunli","NOR","M"
"Berit Kristine Aunli-Kvello","NOR","F"
"Aldo Aureggi","ITA","M"
"Walter Auerdorfer","ITA","M"
"Otto Torsten Johan Aust","SWE","M"
"Arthur 'Art' Austin","USA","M"
"Charles Allen Austin","USA","M"
"Michael MacKay 'Mike' Austin","USA","M"
"Timothy 'Tim' Austin","USA","M"
"Otto Fredrik Authn","NOR","M"
"Eugne Auwerkeren","BEL","M"
"Hennadiy Valentynovych Avdieienko","URS","M"
"ngel Pedro Victorio 'Vctor' Avendao","ARG","M"
"Ilya Izyaslavovich Averbukh","RUS","M"
"Tatyana Borisovna Averina-Barabash","URS","F"
"George Gordon Avery","AUS","M"
"Mykola Viktorovych Avilov","URS","M"
"Mariana Avitia Martnez","MEX","F"
"Nazmi Avluca","TUR","M"
"Giorgio Avola","ITA","M"
"Hennadiy Viktorovych Avramenko","URS","M"
"Jacky Nicolas Avril","FRA","M"
"Suguru Awaji","JPN","M"
"Mohd Azizulhasni Awang","MAS","M"
"Nduka Awazie","NGR","M"
"Albert 'Albie' Axelrod","USA","M"
"Viktor Axelsen","DEN","M"
"Anders Per-Johan Axelsson","SWE","M"
"Ture Wilhelm Axelsson","FIN","M"
"Charles Sumner Axtell","USA","M"
"William Ayache","FRA","M"
"Roberto Fabin Ayala","ARG","M"
"Almaz Ayana Eba","ETH","F"
"Albert Jean Louis Ayat","FRA","M"
"Aleksey Petrovich Aydarov","BLR","M"
"Kwame Ayew","GHA","M"
"Camille Anas Ayglon-Saurina","FRA","F"
"Ahmet Ayk","TUR","M"
"Turgut Ayka","TUR","M"
"Luciana Paula 'Lucha' Aymar","ARG","F"
"David Valeryevich Ayrapetyan","RUS","M"
"Arthur DeLancey 'Dan' Ayrault Jr.","USA","M"
"Sanjay Claude Ayre","JAM","M"
"Sarah Lianne Ayton ","GBR","F"
"Kazm Ayvaz","TUR","M"
"Khurshid Azam","PAK","M"
"Amado Azar","ARG","M"
"Viktoriya Fyodorovna 'Vika' Azarenko","BLR","F"
"Yelena Yuryevna Azarova","RUS","F"
"Albert Azaryan","URS","M"
"Eduard Azaryan","URS","M"
"Filiberto Azcuy Aguilera","CUB","M"
"Isaac Azcuy Oliva","CUB","M"
"Anthony Lawrence 'Tony' Azevedo","USA","M"
"Abdul Wahid Aziz","IRQ","M"
"Tariq Aziz","PAK","M"
"Minneula Zinyatovich Azizov","URS","M"
"Karina Borisovna Aznavuryan","RUS","F"
"Sandra Azn Canalda","ESP","F"
"Jrmie Azou","FRA","M"
"Okechukwu Godson Azubuike","NGR","M"
"Jennifer Lynn Azzi","USA","F"
"Ba Yan","CHN","F"
"Mehdi Abdelhafid Baala","FRA","M"
"Roland Baar","GER","M"
"Alexander German 'Sander' Baart","NED","M"
"Christina Wilhelmina 'Stien' Baas-Kaiser","NED","F"
"Jaroslav Bba","CZE","M"
"Inha Alvidasivna Babakova ","UKR","F"
"Tijani Babangida","NGR","M"
"Svetlana Viktorovna Babanina","URS","F"
"Jack Babashoff Jr.","USA","M"
"Shirley Frances Babashoff","USA","F"
"Celestine Boyd Jonto Hycieth Babayaro","NGR","M"
"Kristen Elizabeth Babb-Sprague","USA","F"
"Henry Stoddard 'Harry' Babcock","USA","M"
"Alonzo Carl Babers","USA","M"
"Yevgeny Makarovich Babich","URS","M"
"Sorin Babii","ROU","M"
"Sergey Panteleymonovich Babinov","URS","M"
"Richard Aldrich 'Rink' Babka","USA","M"
"Jochen Babock","GDR","M"
"Alesya Aleksandrovna Babushkina","BLR","F"
"Juraj Baa","SVK","M"
"Bjrn Bach","GER","M"
"Louis Dsir Bach","FRA","M"
"Marta Bach Pascual","ESP","F"
"Michael Richardson Bach","USA","M"
"Thomas Bach","FRG","M"
"Walter Bach","SUI","M"
"Jochen Bachfeld","GDR","M"
"Reinhold Bachler","AUT","M"
"Ulrich 'Ueli' Bchli","SUI","M"
"Albert Bachmann","SUI","M"
"Alfred 'Fredy' Bachmann","SUI","M"
"Sebastian Bachmann","GER","M"
"Tina Bachmann","GER","F"
"Isabell Bachor","GER","F"
"Yury Kuzmich Bachurov","URS","M"
"Ion Baciu","ROU","M"
"Helge Gustaf Samuel Bckander","SWE","M"
"Per Anders Bckegren","SWE","M"
"David Anthony Backes","USA","M"
"Robin James Backhaus","USA","M"
"Stephen James 'Steve' Backley","GBR","M"
"Nils Robert Backlund","SWE","M"
"Rune Christian Bckman","SWE","M"
"Eric Natanael Backman","SWE","M"
"Kjell Hilding Bckman","SWE","M"
"Lars Nicklas Bckstrm","SWE","M"
"Niklas Oskar Bckstrm","FIN","M"
"Ronald Backus","GBR","M"
"Charles James Bacon Jr.","USA","M"
"Stanley Vivian Bacon","GBR","M"
"Diana Bacosi","ITA","F"
"Timea Bacsinszky","SUI","F"
"Pter Baczak","HUN","M"
"Sunday Bada","NGR","M"
"Antnio Carlos 'Badalhoca' Gueiros Ribeiro","BRA","M"
"John Charles 'Felix' Badcock","GBR","M"
"Lance Thomas Bade","USA","M"
"Ioana Badea","ROU","F"
"Andrzej Stanisaw Badeski","POL","M"
"douard Ferdinand Bader","FRA","M"
"Josef 'Pepi' Bader","FRG","M"
"Sherwin Campbell Badger","USA","M"
"Franck William Badiou","FRA","M"
"Rajmund Bad ","HUN","M"
"Gabriele Badorek ","GDR","F"
"Svetlana Mikhaylovna Badulina ","URS","F"
"Bair Dorzhiyevich Badyonov","RUS","M"
"Bae Min-Hee","KOR","F"
"Baek Hyeon-Man","KOR","M"
"Baek Myeong-Seon","KOR","F"
"Baek Seong-Dong","KOR","M"
"Cameron 'Cam' Baerg","CAN","M"
"Klaus Baard Baess","DEN","M"
"Robert Frdrik Louis 'Bob' Baetens","BEL","M"
"Armen Yuryevich Bagdasarov","UZB","M"
"Antanas Bagdonaviius","URS","M"
"Nathan Baggaley","AUS","M"
"Mohammad Bagheri Motamed","IRI","M"
"Yelizaveta Petrovna Bagryantseva ","URS","F"
"Oleksandr Mykolaiovych Bahach","UKR","M"
"Julien Bahain","FRA","M"
"Kamal Bahamdan","KSA","M"
"Mohamed Bahari","ALG","M"
"Mykola Lvovych Bahlei","URS","M"
"Angelika Bahmann","GDR","F"
"Ernst Friedrich Bahnmeyer","GER","M"
"Gunnar Bahr","GER","M"
"Karl Bhre","GER","M"
"Jrgen Bhringer","GDR","M"
"Shannon Deanne Bahrke","USA","F"
"Bernhard Baier","GER","M"
"Ernst Baier","GER","M"
"Anke Baier-Loef","GER","F"
"Laimut Baikauskait","URS","F"
"Margaret Ann Bailes ","USA","F"
"Antonio Bailetti","ITA","M"
"Aleen May Bailey","JAM","F"
"Angela Bailey","CAN","F"
"Arthur B. Bailey","CAN","M"
"Christina 'Chris' Bailey","USA","F"
"Donovan Bailey","CAN","M"
"Henry Marvin Bailey","USA","M"
"Horace Peter Bailey","GBR","M"
"Emmanuel McDonald Bailey","GBR","M"
"Ryan Bailey","USA","M"
"Kemar Bailey-Cole","JAM","M"
"Timothy 'Tim' Baillie","GBR","M"
"Christopher Latham 'Chris' Baillieu","GBR","M"
"Louis Charles Baillon","GBR","M"
"Flix Pierre Victor Bailly","FRA","M"
"Sandrine Bailly","FRA","F"
"Patrice Bailly-Salins","FRA","M"
"Andretti 'Dretti' Bain","BAH","M"
"Angie Lee Bainbridge","AUS","F"
"George Hetzel Baird","USA","M"
"Svetlana Nikolayevna Baitova","URS","F"
"Oksana Serhivna Baiul","UKR","F"
"Jaroslava Bajerov","TCH","F"
"Kroly Bajk","HUN","M"
"Vesna Bajkua","YUG","F"
"Marek Antoni Bajor","POL","M"
"Fatmire 'Lira' Bajramaj ","GER","F"
"Muhammad Asif Bajwa","PAK","M"
"Nawaz Khizar Bajwa","PAK","M"
"Ladislava Aloisie 'Laddie' Bakanic ","USA","F"
"Veljko Bakaun","YUG","M"
"Wiliam Robert 'Bill' Baker","USA","M"
"Kathleen Baker","USA","F"
"Keshia Chantay Baker ","USA","F"
"Laurie Baker ","USA","F"
"Mashu Baker","JPN","M"
"Philip John Baker ","GBR","M"
"Shakira Baker","NZL","F"
"Reginald Leslie 'Snowy' Baker","ANZ","M"
"Walter Thane Baker","USA","M"
"Vincent Lamont 'Vin' Baker","USA","M"
"Jill Bakken ","USA","F"
"Billy Pierre Bakker","NED","M"
"Glenys Bakker","CAN","F"
"Pl Bak","HUN","M"
"Zoltn Bak","HUN","M"
"Niki Bakogianni","GRE","F"
"Pter Bakonyi ","HUN","M"
"Kroly Bakos","HUN","M"
"Ani Stoyanova 'Anka' Bakova","BUL","F"
"Vladimir Nikolayevich Bakulin","URS","M"
"Nicolas Bal","FRA","M"
"Hanna Serhivna Balabanova ","UKR","F"
"Roberto Balado Mndez","CUB","M"
"Georgiy Ruslanovich Balakshin","RUS","M"
"Halit Balamir","TUR","M"
"Anioara Blan-Dobre","ROU","F"
"Dmitry Igorevich Balandin","KAZ","M"
"Iolanda Bala ","ROU","F"
"Andrey Vasilyevich Balashov","URS","M"
"Roman Vladimirovich Balashov","RUS","M"
"Fulvio Balatti","ITA","M"
"Vakht'ang Balavadze","URS","M"
"Erzsbet Balzs ","HUN","F"
"Louis James Balbach","USA","M"
"Nikolay Fyodorovich Balboshin","URS","M"
"Ledys Frank Balceiro Pajn","CUB","M"
"Andrs Balcz","HUN","M"
"Helmts Balderis-Sildedzis","URS","M"
"Baldo Baldi","ITA","M"
"Ubaldesco Baldi","ITA","M"
"Andrea Baldini","ITA","M"
"Ercole Baldini","ITA","M"
"Stefano Baldini","ITA","M"
"Giuseppe Baldo","ITA","M"
"Marta Bald Marn","ESP","F"
"Brita Pia Baldus","GER","F"
"John Lee 'Johnny' Baldwin","USA","M"
"Gordon Bruce Balfour","CAN","M"
"Ivano Bali","CRO","M"
"Enrique Balio Pavn","URU","M"
"Lszl Blint","HUN","M"
"Mirsad Balji","YUG","M"
"Nikolaus 'Klaus' Balkenhol","GER","M"
"Marcel Gerard Balkestein","NED","M"
"Ashleigh Julia Ball","GBR","F"
"Catherine Northcutt 'Catie' Ball ","USA","F"
"James Allan 'Jimmy' Ball","CAN","M"
"Lloy James Ball","USA","M"
"Rudolf Victor 'Rudi' Ball","GER","M"
"Jzsef Balla","HUN","M"
"Flicia Michele Sylviane Ballanger ","FRA","F"
"Ivar Eugen Ballangrud ","NOR","M"
"Daniel Ballart Sans","ESP","M"
"Mario Balleri","ITA","M"
"Jos Luis Ballester Tuliesa","ESP","M"
"Ian Roy Ballinger","NZL","M"
"Ioannis Ballis","GRE","M"
"Eugne Jean Franois Balme","FRA","M"
"Darren Balmforth","AUS","M"
"Coralie Balmy","FRA","F"
"Ambrus Balogh","HUN","M"
"Beatrix Balogh ","HUN","F"
"Gbor Balogh","HUN","M"
"Suzanne Elspeth 'Suzy' Balogh","AUS","F"
"Adolfo Baloncieri","ITA","M"
"Demetrios Balourdos","GRE","M"
"Stoyan Dimitrov Balov","BUL","M"
"Serhiy Pavlovych Baltacha","URS","M"
"Samuel J. 'Sam' Balter Jr.","USA","M"
"Ramona Balthasar","GDR","F"
"Lajos Balthazr","HUN","M"
"Frank Baltrusch","GDR","M"
"Flix Balyu","BEL","M"
"Heiko Balz","GER","M"
"Guido Balzarini","ITA","M"
"Giorgio Bambini","ITA","M"
"Clicien Alexandre Roger Bambuck","FRA","M"
"Oana Mihaela Ban","ROU","F"
"Edward Joseph 'Ed' Banach","USA","M"
"Lou David Banach","USA","M"
"Ian A. Banbury","GBR","M"
"Elvio Banchero","ITA","M"
"Willy Bandholz","GER","M"
"Spartaco Bandinelli","ITA","M"
"Voldimars 'Valdemar' Bandolowski","DEN","M"
"ver Maximiliano David Banega","ARG","M"
"Klra Bnfalvi-Fried","HUN","F"
"Bang Dae-Du","KOR","M"
"Bang Su-Hyeon","KOR","F"
"Jesper Bank","DEN","M"
"Hans Bnninger","SUI","M"
"Alan Bannister","GBR","M"
"Carlos Delvis Banteux Surez","CUB","M"
"Michael Allen 'Mike' Bantom","USA","M"
"Helmut Bantz","GER","M"
"Kayla Banwarth","USA","F"
"Bao Yingying","CHN","F"
"Kirk Renaud Baptiste","USA","M"
"Carina Br","GER","F"
"Enik Barabs-Mironcic","ROU","F"
"Samir Bara","CRO","M"
"Silvio Sergio Baracchini","ITA","M"
"Xavier Barachet","FRA","M"
"Tullio Baraglia","ITA","M"
"Primo Baran","ITA","M"
"Vilikton Innokentyevich Barannikov","URS","M"
"Sergey Andreyevich Baranov","RUS","M"
"Nataliya Ivanovna Baranova ","RUS","F"
"Yelena Viktorovna Baranova","EUN","F"
"Yelena Viktorovna Baranova","RUS","F"
"rpd Brny","HUN","M"
"Istvn Brny","HUN","M"
"Lszl Baranyai","HUN","M"
"Pawe Baraszkiewicz","POL","M"
"Samuel Ren Louis Barathay","FRA","M"
"Yevgeny Aleksandrovich Barbakov","URS","M"
"Brbara Seixas de Freitas","BRA","F"
"Brbara Micheline do Monte Barbosa","BRA","F"
"Andrey Stanislavovich Barbashinsky","EUN","M"
"Darren Barber","CAN","M"
"Paul Jason Barber","GBR","M"
"Verdi 'Vern' Barberis","AUS","M"
"Ernest Barberolle","FRA","M"
"Ren Barbier","FRA","M"
"Renato Barbieri","ITA","M"
"Dario Barbosa","BRA","M"
"Kazimierz Zygfryd Barburski","POL","M"
"Raymond James 'Ray' Barbuti","USA","M"
"David Roberto Brcena Ros","MEX","M"
"Edward Barcik","POL","M"
"Georgina Bardach Martin","ARG","F"
